LIMIT_BAL_clean,SEX,EDUCATION,MARRIAGE,AGE,PAY_SEPT,PAY_AUG,PAY_JUL,PAY_JUN,PAY_MAY,PAY_APR,BILL_AMT_SEPT_clean,BILL_AMT_AUG_clean,BILL_AMT_JUL_clean,BILL_AMT_JUN_clean,BILL_AMT_MAY_clean,BILL_AMT_APR_clean,PAY_AMT_SEPT_clean,PAY_AMT_AUG_clean,PAY_AMT_JUL_clean,PAY_AMT_JUN_clean,PAY_AMT_MAY_clean,PAY_AMT_APR_clean
20000,0,1,1,58,0,0,0,0,0,0,17241.0,18463.0,19640.0,19114.0,18679.0,15000.0,1500.0,1626.0,100,600.0,300.0,0.0
160000,1,3,2,27,2,2,2,-1,0,0,70373.0,80166.0,34775.0,34073.0,15676.0,99436.0,11450.0,0.0,70000,1800.0,65607.55999999991,3300.0
10000,0,2,2,22,0,0,-1,0,0,-2,7418.0,8080.0,780.0,780.0,0.0,0.0,1000.0,780.0,0,600.0,0.0,0.0
10000,1,1,2,22,0,0,-1,-1,-1,-1,1756.8903136140318,0.0,328.0364679550736,328.0364679550736,328.0364679550736,129.82835285603625,0.0,328.0364679550736,328,328.0364679550736,129.82835285603625,915.7296416222196
50000,1,2,1,54,2,2,0,0,0,0,48580.0,47112.0,30246.0,26953.0,27249.0,27521.0,0.0,1500.0,1000,986.0,986.0,996.0
50000,1,2,2,25,1,2,0,0,-1,0,11023.0,9497.0,4273.0,0.0,6805.0,5554.0,14.0,1000.0,0,6805.0,2000.0,3782.0
50000,1,2,1,38,1,0,2,0,0,0,1605.3823609133317,2182.21520955466,778.8555582237079,2636.140482263211,1170.0,780.0,1627.0633734664957,0.0,2260,0.0,0.0,0.0
200000,1,2,1,30,2,2,2,6,6,6,2446.0301837160164,2446.0301837160164,2446.0301837160164,2446.0301837160164,2313.127389153885,2313.127389153885,0.0,0.0,0,0.0,0.0,0.0
200000,1,1,2,30,0,1,0,0,0,0,8328.12516782677,8362.94092083365,9905.087041022514,10891.739499398367,16297.005413581095,19362.081511573128,281.4669846368637,1811.2102619551704,1859,6198.563470459223,3184.5336775772366,1947.4254308938143
30000,1,2,1,41,1,1,1,0,0,1,4760.770764693159,7205.245678227193,6982.556466181344,6978.157299410786,7496.573264381485,6705.288760818456,2546.030626652715,52.256005538027466,242,623.6155483559779,0.0,253.99539051580865
230000,1,1,2,35,-2,-2,-2,-2,-2,-2,0.0,13371.0,9420.0,16639.0,600.0,0.0,13371.0,9420.0,16688,606.0,0.0,0.0
10000,0,2,1,44,0,1,0,1,0,0,4645.078603254075,956.0024045891004,3181.624125420652,3554.063974718408,3719.22729319984,4838.510695953245,493.27663938258127,2342.8637511333145,505,223.96506522041136,1272.0210662077202,1087.5807826449363
50000,0,2,1,33,0,0,0,0,2,2,40738.0,43923.0,45409.0,47718.0,46480.0,48756.0,4200.0,2500.0,3500,0.0,2800.0,1400.0
210000,1,3,1,33,0,0,0,0,0,0,44249.0,45146.0,30089.0,30400.0,24236.0,22002.0,8130.0,3027.0,10018,6.0,66.0,4008.0
180000,0,1,2,28,-2,-2,-2,-2,-2,-1,168318.0,127111.0,74197.0,-19.0,-19.0,142176.0,4163.0,1898.0,0,0.0,65607.55999999991,5100.0
318684,1,2,1,34,0,0,0,0,0,0,273964.9246037197,279334.24392822746,285707.9052521774,292268.3204540084,285557.0690897897,201232.80488799076,11432.225423102702,12328.843167866564,12801,12591.846195437734,8789.312597044336,5768.90968950055
110000,0,2,1,43,0,0,2,0,0,0,108616.0,114854.0,105275.0,107561.0,105502.0,103813.0,9600.0,0.0,4000,3765.0,4000.0,4200.0
150000,1,3,1,58,-2,-2,-2,-2,-1,2,0.0,0.0,0.0,0.0,7043.0,1504.0,0.0,0.0,0,7043.0,0.0,3063.0
80000,0,2,1,26,0,0,-2,-2,-2,-2,13465.0,20577.0,10424.0,4898.0,847.0,1342.0,20587.0,10759.0,4995,847.0,1344.0,4774.0
200000,0,1,2,38,-2,-2,-1,0,0,0,0.0,0.0,69084.0,71857.0,72755.0,34125.0,0.0,69084.0,3450,2348.0,1486.0,30000.0
450000,0,1,1,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
80000,0,3,1,25,-2,-2,-1,-1,-2,-2,3377.0,3377.0,3476.0,3377.0,3377.0,5062.0,3377.0,3476.0,3377,3377.0,5062.0,3387.0
50000,1,2,1,34,0,0,0,0,0,0,18833.641298682745,20108.938159874004,21005.791024405284,20541.710693424524,19117.15683061721,19085.33806992978,1601.5558952671877,1278.1779117257906,1911,1915.370087277344,993.2296069821876,979.1471895051376
197482,0,1,1,34,0,-1,-1,-1,-1,-1,647.575920206046,323.787960103023,0.0,731.0264253872376,58068.24546792448,4402.848653359663,323.787960103023,0.0,731,56839.20311771677,4402.848653359663,4079.0606932566407
50000,1,3,1,41,2,2,2,2,-2,-2,20186.0,15773.0,13555.0,0.0,0.0,0.0,2700.0,103.0,0,0.0,0.0,0.0
199367,1,1,2,49,2,2,2,2,0,0,176221.80091205516,179724.29508959694,178314.05387166885,177527.9250264751,181573.70018423727,191659.87119167068,7810.3044820238,3000.0,3633,6920.14049471826,13328.10309090078,6127.63462157144
200000,0,2,2,28,-1,-1,-1,2,2,-2,4571.0,0.0,2983.0,2780.0,0.0,0.0,0.0,2983.0,0,0.0,0.0,3125.0
50000,0,2,1,32,0,-1,-1,-1,-1,1,234.9533809067088,234.9533809067088,393.9755543357254,234.9533809067088,798.8067069210613,473.48664105023374,234.9533809067088,393.9755543357254,234,798.8067069210613,0.0,2169.456240336033
240000,1,1,1,34,0,1,-1,-1,-1,-1,444.7058269653363,222.35291348266816,222.35291348266816,222.35291348266816,222.35291348266816,348.68979614327503,0.0,222.35291348266816,222,222.35291348266816,348.68979614327503,246.01603082206125
140000,0,2,1,27,2,-1,-1,-1,0,0,776.0,752.0,776.0,1580.0,804.0,728.0,752.0,800.0,1580,0.0,700.0,700.0
90000,0,2,1,46,-1,-1,-1,-1,-1,-1,346.7909959310828,346.7909959310828,346.7909959310828,346.7909959310828,346.7909959310828,346.7909959310828,346.7909959310828,346.7909959310828,346,346.7909959310828,346.7909959310828,346.7909959310828
240000,1,2,2,40,0,0,0,0,0,0,228579.4553219496,222678.64640008227,227583.0895895668,195260.16865516864,198987.70699838223,203283.2669427406,8358.850298197161,8808.718913387716,7016,7233.214908143682,7520.759317589802,7766.785091856318
230000,0,2,1,46,-1,-1,-1,-1,-1,-1,6777.828664741466,858.2087423684202,4499.741866727909,26193.961825376813,1659.4806989194767,1691.7597652427994,858.2087423684202,4499.741866727909,26201,1502.6890325134127,4686.863012297177,6111.0077354429095
300000,0,1,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
50000,1,2,1,28,0,0,0,0,0,0,35009.72330053374,35702.957415858,37171.51700965147,37605.90988179972,38086.26747465375,39147.14665206439,1559.517309660383,2307.093508116374,1099,1138.4476360520796,1689.0695236038482,1550.2023759505842
50000,0,2,1,46,-1,-1,-1,-1,-1,-1,569.0,1436.0,3220.0,6592.0,5085.0,1050.0,1440.0,3224.0,6621,5396.0,1050.0,0.0
320000,0,1,2,27,1,-1,0,0,-1,-1,0.0,298.6994650899711,872.2733141646086,0.0,319.09141214109303,3157.4095231361152,298.6994650899711,638.1828242821861,0,319.09141214109303,3157.4095231361152,249.95493951052288
300000,0,1,2,31,0,0,0,0,0,0,32608.0,39029.0,38177.0,54867.0,66276.0,78169.0,20018.0,6028.0,25030,20023.0,20000.0,10000.0
30000,1,3,1,52,0,0,0,0,0,0,28541.0,28889.0,30050.0,29797.0,18464.0,12235.0,1502.0,2002.0,1025,1230.0,1042.0,0.0
100000,0,2,1,33,0,0,0,0,0,0,92189.0,88832.0,89762.0,77986.0,71031.0,66983.0,3252.0,3215.0,2792,1881.0,1945.0,2184.0
50000,0,3,1,36,-2,2,2,0,0,0,51741.0,96172.0,48827.0,38600.0,19541.0,19795.0,300.0,5222.0,2034,744.0,5200.0,790.0
30000,0,1,2,46,0,0,0,0,2,0,18910.0,20592.0,21949.0,24116.0,23430.0,25044.0,2000.0,2000.0,2535,0.0,2000.0,2300.0
410000,1,1,1,42,0,0,0,0,0,0,27559.0,29866.0,32233.0,34450.0,36954.0,39251.0,3000.0,2800.0,3000,3000.0,3000.0,2000.0
20000,0,1,1,41,2,2,2,0,0,0,6032.409934715336,7973.313510154322,7930.687220493764,7608.069786821494,8091.610839402903,8031.448490584809,2196.376772481109,263.4014789384229,0,736.5985210615771,263.4014789384229,236.59852106157712
230000,0,1,1,24,-1,-1,1,1,-2,-1,949.6712060314392,2309.1745096062955,1975.2276343101423,49.34871573250348,59.40878450441875,788.5646531436577,2336.6357784161182,242.8011192789288,49,59.40878450441875,788.5646531436577,67.97343764807641
20000,1,1,2,27,1,2,-1,-1,0,0,6274.0,5971.0,3980.0,9040.0,9040.0,0.0,0.0,4000.0,9040,0.0,0.0,17291.0
90000,0,2,1,39,0,0,0,0,0,0,45406.0,47337.0,48575.0,49667.0,51119.0,23344.0,3000.0,2000.0,2000,2000.0,2000.0,1087.0
160000,0,1,2,33,-1,-1,-2,-2,-2,-2,699.0,0.0,26808.0,0.0,0.0,0.0,0.0,26808.0,0,0.0,0.0,0.0
210000,1,1,1,51,0,2,0,-1,-1,0,2198.770963247466,1161.3751459180542,208.22579643018665,358.3060363006479,486.36474807953226,462.7096814279254,0.0,416.4515928603733,358,486.36474807953226,254.4838849977387,208.22579643018665
450000,1,1,1,67,0,0,-1,-1,-1,-1,2045.0686736276696,0.0,1067.2688916694874,0.0,5700.289519445301,2160.0139376158254,0.0,1067.2688916694874,0,5700.289519445301,2160.0139376158254,644.18275814322
111111,0,2,1,38,2,1,0,0,0,2,41088.8276099374,40603.5307068471,41689.74876780236,42925.29831396102,47388.17525935218,45734.42511371014,444.6822311282049,1777.7926394455128,1944,5188.775940214103,955.6922828987178,888.8294422179488
100000,0,3,2,27,0,0,0,0,0,0,89312.0,141034.0,61119.0,58535.0,54224.0,51204.0,3000.0,2208.0,2700,2000.0,1844.0,1709.0
140000,1,1,1,46,0,1,0,0,1,0,31342.488278759454,31681.71356874373,32339.40291287557,33848.50519551008,32271.741190562887,31174.89819142827,1047.0631222713314,1567.2792774290208,2674,654.4144514195823,1663.6036128548956,1336.3963871451044
50000,1,2,1,50,0,0,0,0,0,0,47053.0,11165.0,12186.0,13280.0,14055.0,14428.0,1200.0,1206.0,1300,1000.0,600.0,530.0
290000,0,1,2,31,-1,-1,-1,-1,-1,-1,21720.0,1240.0,3682.0,4694.0,5258.0,1248.0,1240.0,3682.0,4704,5258.0,1248.0,9600.0
50000,1,2,1,51,0,0,0,0,0,0,46094.0,47157.0,48669.0,42360.0,19840.0,19840.0,1831.0,2343.0,1611,200.0,0.0,0.0
50000,0,2,2,35,0,0,0,0,0,0,14536.0,15694.0,16431.0,17056.0,17581.0,18089.0,1700.0,1300.0,900,800.0,800.0,900.0
100000,0,1,1,28,1,1,1,2,2,2,79518.99168175434,81427.40404014594,82751.13099286759,83613.5458407737,85316.7129845206,87030.49809202402,3778.609272544061,3250.1610016408304,3112,3197.9099582649656,3297.179904694324,3277.073941570952
20000,1,2,1,39,1,2,2,0,0,0,10523.925238932054,11828.985917915084,11349.57903859778,12513.24077610566,12529.576098737294,12815.206467693068,1709.1694839417803,0.0,1432,448.5358224298006,488.03724827307815,2464.942172703524
127084,1,1,1,37,1,1,1,0,0,1,72640.59775614997,74669.84906012946,74041.72306447866,75880.0332139971,79065.56450735733,81021.72553540266,3620.982020504489,991.2777925267218,3500,4717.182096195809,3354.223854040188,874.6568757588722
80000,1,1,2,26,2,2,2,2,2,2,61874.077800047606,62333.77807145817,63215.64838893835,63603.52445996456,64458.158456165096,67171.50430185036,2040.3458042790255,2500.0,2024,2024.207482567416,3943.515874009364,2671.757937004682
290000,0,1,2,35,-2,-2,-1,-1,0,0,2348.0,10421.0,566.0,12008.0,19820.0,17135.0,10421.0,566.0,12008,8012.0,343.0,2630.0
30000,0,2,2,42,2,2,2,2,2,2,15866.493478173292,16889.591857983727,17115.05012552035,17316.9622153394,17692.42048287602,18054.065040404024,1579.6572497845862,800.0,779,800.0,800.0,162.74200172331
360000,0,2,2,30,0,0,-2,-1,0,0,23900.0,0.0,0.0,150.0,205150.0,0.0,0.0,0.0,150,67054.43999999961,0.0,0.0
100000,0,1,2,23,-1,-1,-1,-1,-1,-1,4802.0,4802.0,4714.0,11642.0,4897.0,3722.0,4806.0,4718.0,11734,4901.0,3723.0,3723.0
70000,1,3,2,32,1,0,0,0,0,0,68207.88235308237,69135.15126117993,69858.33733503123,64643.236488043694,29569.55582053515,29591.222086731985,3110.453781139441,2935.2088832292443,2041,1160.2400958727249,1248.1392554861627,1421.0084038656205
160000,1,3,1,30,1,2,0,0,0,0,102867.0,82729.0,72583.0,60565.0,54651.0,48468.0,31.0,2609.0,2037,2010.0,2017.0,3012.0
50000,1,2,2,32,0,0,0,0,2,2,48934.0,25276.0,18588.0,19994.0,20258.0,19783.0,1602.0,1320.0,1718,729.0,0.0,397.0
200000,1,1,2,35,-2,-2,-2,-2,-2,-2,-40.82384476777106,-40.82384476777106,-40.82384476777106,-40.82384476777106,-40.82384476777106,-40.82384476777106,0.0,0.0,0,0.0,0.0,0.0
190000,0,2,1,35,0,0,0,0,0,0,187777.0,189420.0,192058.0,185995.0,188649.0,190700.0,8300.0,8900.0,6700,6699.0,7400.0,6900.0
30000,1,1,2,41,2,2,2,2,2,0,24357.0,27453.0,26718.0,28168.0,27579.0,28321.0,3500.0,0.0,2200,0.0,1200.0,1250.0
120000,0,1,2,32,0,-2,-1,-1,-1,-1,92.96622429803908,92.96622429803908,3289.9326015683982,3986.276702007172,6043.960819861396,4106.293297747901,92.96622429803908,3289.9326015683982,4154,6043.960819861396,4106.293297747901,100.7866622184877
130000,0,1,2,34,1,1,2,1,0,0,9324.259002512295,10475.153864572983,10617.7675594126,10038.1283325921,10267.141801680536,11581.824991164434,1384.80965031396,538.3967832286801,769,553.839678322868,1569.366755219772,446.160321677132
90000,0,3,2,60,-1,-1,-1,0,0,0,1933.0,63201.0,5322.0,27878.0,27243.0,27799.0,63201.0,5322.0,26400,545.0,556.0,1274.0
80000,0,1,2,28,0,0,0,0,0,0,71126.0,71009.0,69504.0,68262.0,70547.0,73040.0,4000.0,5002.0,4500,3000.0,3000.0,10000.0
500000,0,2,2,29,-2,-2,-2,-2,-2,-2,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19440.0
20000,1,1,1,35,1,2,2,-1,0,0,20492.46395786677,17174.282910165184,14822.910626207364,17802.39775706574,18094.46803236532,0.0,1186.050607254661,0.0,29549,492.07027529957793,0.0,0.0
80000,0,2,1,35,0,0,0,0,-1,0,590.318048709154,566.5837091300971,1372.3732121119278,390.0,678.6464476165047,380.2975983994452,366.265660420943,1292.328398907351,200,678.6464476165047,200.8031687891817,1006.0434256472956
280000,1,1,1,34,0,0,0,0,0,0,188698.0,337495.28,152132.0,138990.0,136778.0,137641.0,6337.0,6000.0,4974,5041.0,5215.0,7000.0
300000,0,1,2,36,-1,-1,-1,-2,-2,-2,10700.0,890.0,0.0,0.0,0.0,0.0,890.0,0.0,0,0.0,0.0,0.0
140000,0,1,2,31,0,0,0,0,0,0,71066.0,55271.0,50706.0,48847.0,47437.0,42576.0,2042.0,1958.0,1501,1619.0,1514.0,1553.0
80000,0,2,1,32,-1,-1,-1,-1,-1,-1,199.0,199.0,199.0,199.0,0.0,22109.0,199.0,199.0,199,0.0,22109.0,45352.0
460000,0,2,1,39,-1,-1,-1,-1,-1,-1,11403.0,14015.0,2978.0,11402.0,12072.0,7090.0,14029.0,2978.0,11402,12802.0,7090.0,793.0
120886,0,1,2,27,0,0,0,1,0,0,11153.066239806509,9556.69545791878,10804.184174074528,10081.413597700142,11004.19096150719,10487.715877303808,1182.2727532213814,1455.6818830534537,53,1055.6818830534537,536.7045649160361,600.0
10000,1,2,2,41,1,1,0,0,0,1,4263.5458485999625,4087.714031791293,8472.124254324863,9042.780502327112,9700.412082725908,9618.661388600922,0.0,4588.795924123135,751,841.6532790902672,186.9336485464977,751.4180205498701
160000,1,1,1,40,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,0.5855934817278694,0.0,0.0,0,0.0,0.5855934817278694,0.0
210000,0,2,1,30,0,0,0,0,0,0,104701.0,106134.0,108423.0,91143.0,82733.0,74125.0,4002.0,5000.0,3500,3000.0,2700.0,5000.0
160000,1,2,1,55,0,-1,-2,-2,-1,-1,690.9882411621523,-600.859340141002,-600.859340141002,-600.859340141002,309.5335994665768,542.5941920061169,190.272124377984,0.0,0,910.3929396075788,542.5941920061169,1433.1325740674424
90000,0,1,2,28,0,0,2,2,2,2,87916.0,87459.0,88183.0,91204.0,89687.0,91060.0,5800.0,5400.0,5804,0.0,6700.0,0.0
30000,0,2,1,42,0,0,0,0,0,2,14967.466751301585,15959.511582965048,18365.29264629655,17736.41095691509,19321.199751903197,18825.720797394548,1332.5214205405343,2761.344949903926,1145,1927.983440578964,0.0,871.9701122243572
420000,1,1,2,31,-2,-2,-2,-2,-2,-2,7712.0,72910.0,18030.0,11831.0,11562.0,46623.0,35527.0,18442.0,11943,11620.0,46856.0,21802.0
50000,1,2,1,37,1,2,2,2,0,0,10904.0,9316.0,4328.0,2846.0,1585.0,1324.0,0.0,3000.0,0,0.0,1000.0,1000.0
70000,1,2,1,32,2,2,2,2,2,2,61404.32405721767,62809.026435058935,63639.99370707482,63275.87215836523,65876.3968514456,67180.67657446144,3000.0,2435.8135179894475,1283,4074.405539683428,2505.134918560844,966.964985715085
162820,0,2,1,47,2,1,1,2,2,2,140189.6658707577,143108.02938704644,146996.87167886933,148463.5665063994,145988.38656813782,155539.4121002816,6656.413367321063,7756.534692842512,5363,0.0,12000.0,0.0
10000,1,3,2,24,0,-1,-1,0,0,0,9285.0,273.0,8327.0,9379.0,9566.0,9766.0,273.0,8327.0,1200,342.0,354.0,438.0
50000,0,2,1,23,0,0,0,0,0,0,48795.12350496999,31838.88573990724,29679.535634451688,25446.50925118932,26444.974172444086,27161.608279972726,2000.0,2993.544437288589,1660,5621.136917621344,2990.0027027386623,2749.43040452808
30000,1,3,1,30,2,2,2,1,1,2,23332.101933886657,24667.88470433304,24929.704325826715,24274.92505781648,26081.01804846578,25513.288831292062,2015.08647175022,961.3167391019998,33,2196.015624127506,0.0,1099.690533912816
260000,0,1,1,39,0,0,0,0,0,0,256557.0,188370.0,186778.0,184132.0,189947.0,89016.0,6726.0,6637.0,7784,10000.0,3500.0,3434.0
190000,0,3,1,54,-1,-1,-2,-2,-2,-2,88.0,-468.0,-1024.0,-1397.0,-1953.0,-825.0,0.0,0.0,1580,556.0,2047.0,7932.0
70000,0,2,2,30,0,0,0,0,0,0,19758.0,8960.0,9949.0,10298.0,10511.0,9764.0,1162.0,1151.0,500,513.0,424.0,195.0
30000,1,1,1,35,1,2,2,2,-1,0,18829.0,19223.0,20599.0,15642.0,23789.0,20562.0,1000.0,2014.0,6,25700.0,800.0,1989.0
50000,1,2,1,40,0,1,0,0,0,0,50038.22553354316,49880.16005198751,49026.070570053096,28658.964884957542,29041.476674044967,29129.031128685285,821.1518215407007,1565.4541980103884,984,1713.8435121657633,1665.9789660738734,1114.2491939537288
190000,0,3,1,27,0,0,2,-1,-1,0,43903.0,53382.0,21811.0,2921.0,107441.0,108642.0,10882.0,0.0,2921,67054.43999999961,4000.0,3700.0
320000,0,2,2,30,-1,-1,-1,-1,-1,0,3690.0,3720.0,4206.0,15610.0,10556.0,11863.0,3720.0,4206.0,15610,10556.0,8000.0,5600.0
20000,1,1,2,29,2,2,2,2,1,1,10503.90313145534,12005.950188697225,11556.775331445844,11075.24035430145,11696.936320010129,12358.613902851806,1969.9102858137649,32.82514274862027,0,805.4708571247701,1010.94171424954,486.32285718807486
300000,0,3,2,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
20000,1,2,1,23,1,1,2,0,0,0,16812.290167545245,19461.073799713857,18612.816918808443,19276.01331465593,19442.135260382453,19356.749695121664,2936.0876834760143,0.0,1269,984.7974346298809,710.7295605359869,736.567833443449
30000,0,1,1,29,0,0,0,0,0,0,15061.659563858044,17254.358347281646,16123.653991633792,13658.733169359051,13820.234334967416,11864.726445467026,12059.61248365067,7857.908768035451,5561,4451.199749954142,3533.0229289296303,2248.8017570701195
500000,1,1,1,35,-2,-1,0,0,-2,-1,0.0,2754.0,3700.0,0.0,0.0,102097.0,2754.0,1000.0,0,0.0,65607.55999999991,3509.0
20000,1,2,1,32,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,0.0,780.0,0.0,390.0,390.0,0,780.0,0.0,0.0
50000,0,1,2,26,2,2,2,2,2,0,47068.0,46010.0,49333.0,49708.0,45112.0,42063.0,0.0,4070.0,1551,0.0,1528.0,3273.0
100000,0,1,2,24,1,-2,-2,-2,-2,-2,-78.0,-78.0,-78.0,-78.0,-78.0,-78.0,0.0,0.0,0,0.0,0.0,0.0
50000,1,2,2,25,2,2,2,3,2,0,32233.0,31440.0,33489.0,18968.0,15611.0,19304.0,0.0,3041.0,0,3.0,5700.0,700.0
360000,0,1,1,31,-2,-1,-1,-2,-2,-2,-4.0,434.0,0.0,0.0,0.0,0.0,438.0,0.0,0,0.0,0.0,0.0
20000,1,2,1,47,0,0,2,1,0,0,9606.684660499934,11740.496759509851,12136.76330880825,12663.867743325283,13388.943236284427,14111.289180157946,2296.902249314708,878.8721883566153,1025,935.3177485824326,937.6191770036568,987.8872188356617
50000,0,3,2,29,2,0,0,0,0,0,48259.0,48740.0,26953.0,27860.0,28420.0,29045.0,1726.0,1500.0,1376,936.0,1000.0,1100.0
150000,0,4,1,34,0,0,0,0,0,0,83000.0,88000.0,93000.0,98000.0,100000.0,0.0,5000.0,5000.0,5000,2000.0,0.0,0.0
10000,1,2,1,45,1,2,2,2,2,0,7953.0,9164.0,8876.0,10009.0,7169.0,8842.0,1500.0,0.0,1500,0.0,3000.0,2000.0
70000,1,1,2,38,2,-1,-1,-1,-1,-1,2700.0,2108.0,2253.0,17743.0,8210.0,0.0,2108.0,2253.0,17804,8210.0,0.0,0.0
30000,1,1,1,39,2,2,1,1,2,1,22309.2843216174,21663.2843216174,21751.350973596025,23900.91321939373,23277.99345004036,25524.194821041303,0.0,622.8871720777005,2630,0.0,2630.3340225058155,369.6659774941843
50000,0,1,2,33,2,2,0,0,-1,0,60679.0,54947.0,54425.0,48313.0,19399.0,19804.0,0.0,4500.0,1200,67054.43999999961,619.0,563.0
90000,0,2,1,36,0,-1,-1,-1,-1,-1,30.62217198346893,30.62217198346893,30.62217198346893,30.62217198346893,30.62217198346893,30.62217198346893,30.62217198346893,30.62217198346893,30,30.62217198346893,30.62217198346893,3255.8078080292607
80000,1,2,1,41,0,0,0,0,0,0,15824.0,12781.0,9994.0,10704.0,9201.0,6275.0,2000.0,2000.0,4000,1000.0,1000.0,1000.0
160000,1,1,1,44,0,0,0,0,0,0,1845.845586869009,1794.4469421815347,4058.8423658933375,2474.7111938420576,3996.3724671885,2157.782088220696,1706.2301765142945,4232.586513797,1029,2577.846875259277,0.0,0.0
130000,1,2,1,24,0,0,2,0,0,0,46113.0,49520.0,47627.0,47262.0,46226.0,390.0,5000.0,0.0,1925,0.0,0.0,780.0
127841,1,1,1,27,0,0,0,0,2,2,109003.880190244,111457.37810751804,112588.847485485,128145.43690103214,125389.21296741476,127420.0653018243,4665.463389921383,3484.003232616359,17836,0.0,5255.331496380532,0.0
30000,0,2,1,32,0,0,0,0,0,0,28648.258778866428,29804.41596962917,30149.201961240684,24409.758398169863,23796.26151661935,15941.941319407844,3671.4426882843054,1358.4974539546524,668,747.8965111321074,373.99205676299147,164.15228766103314
50000,0,2,1,45,0,0,0,0,0,0,25047.69942847619,26081.58292593885,26989.644295022365,19251.6807215871,18299.01851556865,18682.030787854797,1474.5399270204514,1476.073633716842,1329,965.3865234436978,676.1042991265577,707.386508138063
50000,1,3,1,55,-1,-1,-1,0,0,0,1344.0,780.0,13032.0,14292.0,16698.0,15436.0,1200.0,13032.0,1500,3000.0,554.0,2000.0
210000,1,1,1,49,0,-1,-1,-1,-1,-1,86.89196303834194,86.89196303834194,86.89196303834194,86.89196303834194,197.95754688957996,86.89196303834194,86.89196303834194,86.89196303834194,86,197.95754688957996,0.0,86.89196303834194
360000,0,1,1,41,-1,-1,1,0,-2,-2,750.4862986923376,2472.473405403496,1647.249371380264,0.0,0.0,0.0,2472.473405403496,0.0,0,0.0,0.0,0.0
260000,0,1,2,36,0,0,0,0,0,0,107350.0,110114.0,112189.0,114503.0,117031.0,112857.0,4500.0,4000.0,4000,4200.0,8790.0,4200.0
200000,0,2,1,42,-1,-1,-1,-1,-1,-1,1261.0,0.0,2521.0,6934.0,2255.0,3021.0,0.0,2521.0,6935,2255.0,3021.0,0.0
140000,0,2,1,32,0,0,0,0,0,0,142357.0,141236.0,133779.0,135943.0,111264.0,111785.0,5300.0,5300.0,5000,5000.0,4500.0,4500.0
20000,0,2,2,38,1,2,2,4,3,2,10683.0,12729.0,14734.0,14190.0,13721.0,13848.0,2500.0,2501.0,0,0.0,441.0,1.0
200000,0,2,2,34,0,0,0,-2,-2,-2,19252.0,10000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0,0.0,0.0,0.0
50000,0,2,1,61,0,0,0,0,0,0,47166.0,49396.0,50476.0,23319.0,23171.0,24774.0,3000.0,2237.0,975,1000.0,2000.0,1039.0
116395,1,2,1,29,0,1,0,0,0,0,7931.3939383171,8470.769180234067,8514.573883964367,8285.904101231012,10348.110943483382,6998.339357766264,1720.9192988994237,1279.0807011005763,834,3081.3789483491355,639.5403505502882,593.3165829942257
20000,1,3,1,30,0,0,-1,-1,-1,-2,16925.0,12216.0,1179.0,1536.0,-301.0,-301.0,1000.0,1179.0,1536,0.0,0.0,0.0
110000,0,2,2,29,3,2,2,4,4,3,600.0,600.0,600.0,600.0,600.0,300.0,0.0,0.0,0,0.0,0.0,0.0
20000,1,2,2,24,0,0,2,3,2,2,14068.0,16706.0,18342.0,17755.0,17967.0,17538.0,3200.0,2200.0,0,800.0,0.0,1401.0
50000,1,1,1,34,2,2,1,6,6,6,2438.580711905244,2341.6272916800085,2421.889765619997,2341.6272916800085,2261.3648177400205,2355.3083951925064,0.0,160.52494787997625,0,0.0,174.20605139247414,0.0
20000,0,1,1,43,-1,-1,-1,0,0,-2,1716.0,4019.0,2500.0,1000.0,0.0,0.0,4027.0,2500.0,0,0.0,0.0,0.0
30000,1,3,1,43,3,2,2,1,-1,-1,7407.767120249799,6921.523379959241,6281.491737232891,0.0,37.478351889591856,18.739175944795928,0.0,0.0,0,37.478351889591856,0.0,0.0
50000,1,2,1,47,0,0,0,0,0,0,5644.352487352452,7432.075394976936,8359.5740452133,10116.435065086558,10816.067344341802,10977.687041785324,1892.55967969896,1190.9865503103154,1903,1000.0,472.10759751747673,1000.0
420000,1,1,1,51,0,-1,-1,-1,0,0,57815.0,1000.0,0.0,287921.0,285868.33,279505.05999999965,1000.0,0.0,70000,10000.0,21100.0,0.0
200000,1,1,1,46,0,-1,-1,-1,-1,-1,15.648820378536584,538.8521326499966,2512.448360079617,2356.535064336964,2253.026670572812,41.22999707039094,538.8521326499966,2520.2578112774427,2356,2253.026670572812,41.22999707039094,25.747906893756635
330000,1,2,1,43,-1,-1,-1,0,0,-1,13200.0,9843.0,15440.0,45033.0,64723.0,3784.0,9863.0,15440.0,35033,30000.0,3874.0,25349.0
